scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode
linear-resume,raw-cold-first-open,shadow,current,current,1,0,4,ok,1,16,2.797833999999966,53.86700000000002,,,,53.861958000000016,74.25696623164458,68.53125,68.53125,0.703125,69.46875,196.34375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09354099999995924,0.09279099999997698,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,1,4,ok,1,16,2.732541000000026,52.228542000000004,,,,52.224333,76.58647641360541,72.484375,72.484375,1.015625,73.828125,201.234375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.14316700000000537,0.09375,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,2,4,ok,1,16,3.4635000000000105,52.53841600000004,,,,52.53337499999998,76.1347658444822,72.671875,72.671875,0.359375,73.53125,200.84375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.17029100000002018,0.12862499999999955,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,3,4,ok,1,16,2.820625000000007,50.62204200000002,,,,50.61770799999999,79.01696261087213,72.53125,72.53125,0.390625,73.21875,200.5,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09575000000000955,0.08945799999997917,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,4,4,ok,1,16,2.46875,48.31812500000001,,,,48.31366699999995,82.78466931405138,68.59375,68.59375,0.765625,69.640625,197.125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09379200000000765,0.10262499999998909,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,0,16,ok,1,64,8.314999999999998,139.24033300000002,,,,139.23566699999998,114.90923395019458,162.546875,162.546875,0.578125,163.390625,314.890625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.134666999999979,0.09408300000001191,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,1,16,ok,1,64,8.276500000000055,139.90137499999997,,,,139.89658300000002,114.36628124634231,162.46875,162.46875,0.640625,163.328125,314.703125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09133299999996325,0.07200000000000273,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,2,16,ok,1,64,7.661458000000039,134.823042,,,,134.81845800000002,118.6740764979921,163.34375,163.34375,0.640625,164.15625,315.84375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09104099999996151,0.13633299999997917,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,3,16,ok,1,64,8.81329199999999,144.04704199999998,,,,144.040458,111.07482512553088,162.296875,162.296875,0.09375,162.65625,315.03125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.11145799999997053,0.09195800000003373,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,4,16,ok,1,64,7.697375000000022,132.10195800000002,,,,132.09745800000002,121.11856812902045,162.734375,162.734375,0.46875,163.640625,315.78125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.124416999999994,0.10604200000000219,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,0,32,ok,1,128,17.819499999999948,232.871917,,,,232.86862500000007,137.41459430679228,332.6875,332.6875,0.421875,333.3125,490.5,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.08662500000002638,0.11924999999996544,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,1,32,ok,1,128,15.105583000000024,249.57574999999997,,,,249.57204099999996,128.21758524215596,333.03125,333.03125,0.03125,333.21875,491.5625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09008299999993596,0.12208399999997255,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,2,32,ok,1,128,13.100458000000003,236.747167,,,,236.74366700000002,135.16529217855435,336.578125,336.578125,0.0625,336.875,494.484375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09712500000000546,0.07345899999995709,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,3,32,ok,1,128,14.964916000000017,257.1973750000001,,,,257.193042,124.4180660864054,332.359375,332.359375,0.0625,332.578125,490.8125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.1080419999999549,0.07241699999997309,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,4,32,ok,1,128,12.519374999999968,223.40416599999998,,,,223.40087500000004,143.2381525060728,355.15625,355.15625,0.421875,355.796875,513.390625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.08837500000004184,0.0847079999999778,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,0,64,ok,1,256,36.849500000000035,446.65925000000004,,,,446.654708,143.28596127808837,670.1875,670.1875,0.03125,671.21875,829.09375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.08816600000000108,0.11979099999996379,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,1,64,ok,1,256,23.257165999999984,464.418,,,,464.41375,137.8068894831811,665.484375,665.484375,0.484375,667.09375,825.734375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.10200000000008913,0.1187080000000833,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,2,64,ok,1,256,27.871332999999993,450.870125,,,,450.86641700000007,141.9477504747071,650.75,650.75,0.046875,651.78125,825.140625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.09195900000008805,0.07958299999995688,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,3,64,ok,1,256,24.167708000000005,461.5685,,,,461.5655,138.6576423651094,667.90625,667.90625,0.078125,669.09375,827.109375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.11400000000003274,0.09450000000003911,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,4,64,ok,1,256,20.850375000000042,456.28095800000006,,,,456.27787499999994,140.2644552175241,647.234375,647.234375,0.03125,648.109375,805.859375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.1662499999999909,0.10008299999992687,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,0,1,ok,1,4,1.658791000000008,23.409666999999956,,,,23.406000000000006,42.71739533928449,25.4375,25.4375,0.078125,25.65625,146.875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.24925000000001774,0.168042000000014,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,1,1,ok,1,4,1.5394999999999754,25.379999999999995,,,,25.375625000000014,39.40110323089047,24.3125,24.3125,0.6875,25.25,146.625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.310374999999965,0.12633399999998574,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,2,1,ok,1,4,1.6286670000000072,25.076125000000047,,,,25.072542,39.87856975509566,25.0625,25.0625,0.703125,26.390625,147.21875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.2033749999999941,0.13758400000000393,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,3,1,ok,1,4,1.9638749999999732,24.73112500000002,,,,24.72512499999999,40.43487710324537,25.40625,25.40625,0.125,25.984375,146.671875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.19641599999999926,0.18258400000001984,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,4,1,ok,1,4,1.568916999999999,22.95350000000002,,,,22.948334000000045,43.566340645217466,25.140625,25.140625,0.453125,25.828125,146.703125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.20104199999997263,0.17508299999997234,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,0,4,ok,1,16,2.757083000000023,27.86233299999998,,,,27.857042000000035,143.56299596304456,51.0625,51.0625,0.703125,52.1875,179.859375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.3150829999999587,0.13308399999999665,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,1,4,ok,1,16,2.1744170000000054,33.63933399999996,,,,33.63137499999999,118.90841834145718,50.875,50.875,0.625,51.734375,178.96875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.2817080000000374,0.17516699999998764,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,2,4,ok,1,16,2.893792000000019,39.924458000000016,,,,39.918791000000056,100.18921233695892,51.09375,51.09375,0.234375,51.453125,178.546875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.26620900000000347,0.15758299999998826,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,3,4,ok,1,16,2.5913340000000176,26.917250000000024,,,,26.91279099999997,148.60359063425855,50.8125,50.8125,0.375,51.34375,178.8125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.1848749999999768,0.12341600000002018,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,4,4,ok,1,16,3.1983340000000453,32.00770799999998,,,,32.00324999999998,124.96989787584923,51.09375,51.09375,0.296875,51.609375,178.9375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.23545899999999165,0.13245900000003985,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,0,16,ok,1,64,8.669167000000016,74.26270799999998,,,,74.25841700000001,215.45134066481936,72.125,72.125,0.203125,72.671875,224.078125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.28616599999998016,0.15995800000001736,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,1,16,ok,1,64,8.636916999999983,69.141708,,,,69.13862499999999,231.40880465376992,71.765625,71.765625,0.25,72.375,224.34375,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.21029199999998127,0.10820799999999053,0,0,0,false,false,false,false,0,0,0,0,0,0,
